Date,Open,High,Low,Close,Volume,RSI,MACD,Sentiment
2010-01-21,99.3712135466884,101.67709471046588,99.19691565852531,99.6290757390998,1705417,29.868028691470244,0.8179104597992648,-0.0620542020111003
2010-01-22,98.5427546839997,100.78063617851764,98.61398490912612,98.32248147857202,3420481,21.10743476554869,0.2276752215994264,-0.870453834228387
2010-01-25,97.60321258399624,97.78435870426632,95.65935895781077,97.23008670425264,3129300,22.294439137666387,-0.3244969865837674,-0.333048996828285
2010-01-26,97.97043030866888,98.46842893203994,96.4991489634994,97.88377121109852,4109935,15.635128680446911,-0.7012667960206755,0.6115663361690682
2010-01-27,96.87613455247978,98.13151575337008,94.35861311991113,95.63316595695044,2630271,15.612656273200628,-1.1680006351295449,0.7631106487511887
2010-01-28,93.5369277567086,93.76740085369184,92.05048046498746,93.9125200963924,2948315,19.03163375252869,-1.6576242456994803,-0.531276343956165
2010-01-29,95.46783842696738,96.91815333143516,94.6078470741891,95.68152425313276,1338964,12.37851378456881,-1.8812250420960763,0.0948632552129866
2010-02-01,94.86909091645148,97.71946779709776,94.45831294747876,95.6607614285084,4358805,15.169310935163352,-2.036628682922739,0.5696531331252526
2010-02-02,95.80437843920168,96.26515078982924,94.8724427041261,95.13628896654367,4710519,17.750699983134325,-2.17701248756849,-0.9630095288452988
2010-02-03,93.2438879884305,93.97817117383754,91.11462915387018,91.9356831271085,2527682,19.609447770913818,-2.5175095241254297,-0.5753913501467482
2010-02-04,91.15587054303252,93.4926743827487,89.97772526409709,91.67665277448933,1838577,18.9277758071606,-2.7762545293390986,-0.9253221076498122
2010-02-05,92.24982826728062,93.73734210945378,89.88797886101568,92.10033899304558,1681670,30.8209848101448,-2.9135384159397546,-0.7463516840239963
2010-02-08,90.47451245952988,91.79876090812952,87.49495152536312,90.27381480432072,1440683,39.844927089312094,-3.133599932850629,-0.6446718337246893
2010-02-09,90.950988984548,92.00770363734628,88.58692731962608,90.39339517695772,4658301,37.44995170797042,-3.2607630866547623,-0.9408356616125118
2010-02-10,89.62295591028793,90.81337748758624,87.4195775751293,88.85203810803567,3642018,34.7137471202182,-3.446189903974812,-0.124239340580893
2010-02-11,89.28984835795761,90.66180740001916,88.09783491826482,88.91965959255315,3373846,32.103663170222845,-3.546800199076287,-0.1749034246278222
2010-02-12,86.71593844258642,89.00502195101153,86.78821454156262,87.27012336677913,1429255,35.286126670696746,-3.716793488757986,-0.4166447817732785
2010-02-15,90.61999230511924,92.92931156662408,89.0872039727151,90.67917884104357,1709370,33.90574004974759,-3.535675048382004,-0.363536295652213
2010-02-16,90.26153393807256,93.48088308053109,90.2194324207737,92.00603091680271,523377,29.96547447337253,-3.247634793629345,0.0742665367295971
2010-02-17,88.35986897696269,90.37281510133391,87.858782965675,89.14329467239996,3380884,29.391927823207865,-3.213318570301098,0.6096192827739926
2010-02-18,91.5413675956546,91.985253052154,89.92440820296379,90.11595745231855,1203220,37.71880536961178,-3.0722222924259057,0.9502356314579874
2010-02-19,87.71760546620813,88.78041359410304,87.38301167322366,88.61513827892152,3995960,37.94413279119622,-3.046389162140244,0.6337041035817064
2010-02-22,89.01523723307474,90.41789532342548,86.6402083296426,89.2971980282488,583214,39.70119435382218,-2.937023519808946,-0.2203611614441241
2010-02-23,85.15483705089423,85.33124636743773,83.74798331359239,85.28877006357833,2185746,38.77211187507404,-3.13762846935434,0.7510672082420211
2010-02-24,82.40598137366578,83.62362743428324,80.71726052229822,82.31440527690721,2243258,35.23250961496305,-3.496312404608929,0.6483668347880511
2010-02-25,82.61689502403658,84.6175205046293,81.70571018044637,82.5482961952263,1216317,23.163336741570504,-3.718830600801624,0.8244454692245566
2010-02-26,83.95824678144929,85.585828227595,82.13012627392347,84.54063345268278,277866,21.737349723593056,-3.6918554963600334,-0.8688821305982912
2010-03-01,84.1685643324973,85.36799497936896,82.37218318066866,84.74496705715934,3469658,32.02349730081541,-3.6123486113679633,-0.2930126433317983
2010-03-02,84.9312234773957,86.16976292705789,82.87404144836171,84.2403803206373,4050508,30.19964716476288,-3.549142459813325,-0.9069393934222788
2010-03-03,82.51424741473485,84.53465270114563,81.42572540073506,83.81065982249474,1979899,26.67500552550337,-3.493455600643003,-0.3571146001183647
2010-03-04,79.64515396429954,82.5042382741375,79.55836140840145,79.87542640118303,3154012,25.21759716360465,-3.723936589595468,-0.4387978329093089
2010-03-05,79.08351122646158,80.81900320583675,77.21467857125597,78.1383533718722,1619882,29.74302422155596,-4.000644767442338,0.8208629270557406
2010-03-08,77.83822891714509,79.01720134703271,76.2172795906958,79.03948095905491,2737490,33.642284100090976,-4.099962708744357,0.8898419537852
2010-03-09,80.10791363218104,82.6017209556629,77.85413845039699,81.16202259635988,3878261,34.398601929929384,-3.9617331280564088,0.3901429753439214
2010-03-10,81.97438682422934,81.87997715102584,80.01404645473802,81.55463134707276,2366313,37.78710485992892,-3.776966426571036,-0.4344067986116227
2010-03-11,78.00287887277844,79.93178362266734,76.76518851430049,77.19721787939703,768695,42.05272157335662,-3.936763772668357,-0.986154931407953
2010-03-12,78.85559332515203,78.61539839048545,77.074706568596,77.40227880577494,340021,39.62896230253151,-4.000739582205426,0.3411094436325781
2010-03-15,77.06776198083418,78.35757960662876,76.58488845917871,77.04527709445763,2565595,40.38985479274996,-4.033749374828659,-0.0012011143415571
2010-03-16,75.4558897317434,76.87648944627944,75.13738023474242,76.4292357852446,4506675,51.10971710732311,-4.062785990583762,-0.58530458905302
2010-03-17,77.73610236605766,77.7281082497537,76.03189240570083,76.87052135975368,242346,60.37874227769858,-4.004033652361727,-0.648476905949491
2010-03-18,79.8772726629189,81.2268562746993,77.93413898096067,79.85394636055155,3570450,52.21207927773776,-3.674378587852175,0.1197464480014196
2010-03-19,81.22447760458543,83.01153231683625,78.8172322611343,81.4707073216577,2630082,49.52162771602971,-3.245256183286628,-0.7394985274104806
2010-03-22,80.2381286954864,81.53094759490165,78.55501412319174,79.70620488941765,1525314,40.12083942959672,-3.012824223497603,0.0981229928876348
2010-03-23,79.76247142808002,79.84121800741849,76.38430296264693,79.68829460780603,1515001,44.88262917505315,-2.797813972925397,0.8320558379762002
2010-03-24,79.43238913415911,80.87901811146243,77.37004135750415,80.27718035767086,2564173,50.89760631938718,-2.5504980874687675,0.5829429330010487
2010-03-25,80.88677136710267,83.25966507478431,79.17849525175433,81.86476896526638,1296710,54.93487163318254,-2.201021330023977,0.882858503778023
2010-03-26,80.51731576995326,81.86262656362692,78.12420157637014,79.8815846225528,4427828,57.86563295045747,-2.060334629108212,-0.5034418982224369
2010-03-29,81.09083804987426,82.00642314315883,78.10528920824075,80.98962005196523,144197,60.00123887645599,-1.838240118305308,0.90419919235162
2010-03-30,77.48495537387709,79.66704847139181,75.8215419912768,77.3533465576448,2097299,56.469260331504415,-1.933358941373541,-0.0496322274697471
2010-03-31,75.7418870538152,76.23598401239394,74.13105181313836,75.25185471697856,2606147,51.405426170842,-2.1534900300257647,0.2613257891070992
2010-04-01,77.51970737927789,79.19382629329193,75.61083958178551,77.78530240187551,1234349,57.11338162200661,-2.099317819433565,-0.4120522064959806
2010-04-02,79.2720776969702,81.78557282646467,77.47924925474638,79.26153432382338,2482358,61.24658206920272,-1.915189263863411,0.9884829707908768
2010-04-05,79.8771181107633,81.51186864035378,78.44368804201368,79.97740634535941,472807,58.62053373081074,-1.691996880842737,-0.1244709037202207
2010-04-06,81.33627967284124,82.51745287344502,81.1233715147746,81.6229384215658,779123,64.21758388949206,-1.366581521903015,-0.6249637304171214
2010-04-07,83.13895692917178,83.46653060858903,80.40502894004875,82.67860432886411,333262,55.27549465994961,-1.01184022503584,0.1478767532971248
2010-04-08,81.56980534320013,82.42665226496324,79.493983178353,82.05639974376356,3630303,54.82426106934406,-0.7720126206033484,-0.4888407119436189
2010-04-09,82.51562226776285,82.92294865611775,79.73333748811825,82.47981797060912,2584654,64.36191697536637,-0.541538683130355,-0.1280323490620443
2010-04-12,84.33852733492071,85.89478312708907,84.28806001251488,84.53080781787516,2124192,65.19780536986036,-0.1911848276857881,-0.5838933468642387
2010-04-13,83.93665987888802,86.97822580784045,83.12504648656531,83.9820590010992,4911561,62.16542048807101,0.0417128437907763,-0.2264696817303737
2010-04-14,88.69784914876466,89.77326227186532,87.0013860031634,88.9308864449069,4058296,52.35569608836039,0.6184854270030513,-0.8149482428774879
2010-04-15,82.53081597179829,84.38825183406593,80.45077038197645,82.92765242389677,4388879,49.16187220196048,0.5844340483337618,-0.430411588669829
2010-04-16,83.76055740354016,85.35301800142238,83.68129270023238,83.74732285853727,1427288,46.89349406936825,0.6164822159763332,-0.5024689409174088
2010-04-19,83.75899744672682,86.91135984072949,82.38906817074209,84.82942406614559,2944851,51.94900025523802,0.7208872047251447,0.8954637074311218
2010-04-20,84.01019362737465,84.8595580934551,83.30008351131664,83.06162492567346,3210790,51.96345227056537,0.6534497322288502,0.1851562776409863
2010-04-21,83.46096947355538,86.25061543398084,83.6105188573375,83.53575756459996,252454,47.61111552602791,0.6309899317290046,-0.9469040835513888
2010-04-22,80.31895978801221,82.61892107254027,79.21545687904585,80.45083657991442,1515078,41.3009511597156,0.3601118906020133,0.827362264786077
2010-04-23,80.20084504848016,81.70041742190315,78.5801428816013,79.55118658963325,2825970,46.48648219479205,0.0720147151028527,0.2887128789305475
2010-04-26,80.53057344951068,82.94617465684743,78.70739956285443,80.11064056081355,2713998,37.56578090340643,-0.1098943188846846,-0.3256935533313259
2010-04-27,84.22364476133816,85.21834742991709,82.65279600123908,83.72723449578552,3175513,47.05538386897583,0.0373399349847716,-0.2671921252851386
2010-04-28,81.69084400808518,83.31462544662169,81.00504489223175,83.11251179300042,4924214,45.07261736207642,0.1032311725807204,-0.9371632950265236
2010-04-29,80.75062450012852,81.67035654106054,79.85419034942177,81.11989975217948,4147497,41.40987518037899,-0.0052758687139373,0.9486468265913748
2010-04-30,79.08558438523173,80.9083320349694,77.54859682336433,79.68608434767201,4962827,54.14447727001373,-0.2046068208717315,0.7209680012477278
2010-05-03,82.3418115547557,82.10426774230461,81.00007468595999,81.90773536401983,1443431,46.91875355872691,-0.1812203710203448,-0.8692063503955256
2010-05-04,83.11198847388425,84.11090686134764,81.03563446780493,82.63881435266478,1968451,54.66121451002662,-0.1025127730851096,0.363122000876479
2010-05-05,80.98798127693358,82.22532508290355,79.42524135370968,81.73809075411228,1033830,53.67398850186766,-0.1115316341532945,-0.1015514759623767
2010-05-06,81.82602089557196,84.34489084446011,79.88834802377073,81.82862114725368,636438,45.625642819112166,-0.1101048798774542,0.6165963711880749
2010-05-07,81.9673116694292,83.6270247796893,80.1726926331829,81.63754687710755,2393214,37.61218254337325,-0.1229746879080124,0.2467288593894419
2010-05-10,85.06542415161793,85.80588244656309,82.05558546060213,84.7097295800616,4347948,43.22018194568795,0.1134179537613562,-0.1743815079021717
2010-05-11,83.30674712113505,85.37324110500249,82.31615668451579,82.18403282188008,4649593,47.02948750593009,0.0958532683338262,-0.1271725277268756
2010-05-12,83.0477250879939,83.27088322478077,80.1046924557593,82.21056822291602,4915471,46.89026830896675,0.0831162018469484,0.3031446933941297
2010-05-13,80.73735633138948,83.4448308672814,79.44249751533367,80.96372593854545,853217,36.0937668002863,-0.0272733766535111,0.3094225032286737
2010-05-14,78.5273486318858,80.5855283547685,76.27042947760643,78.23943486253266,1888546,30.27312034438971,-0.3307724954836146,0.1152659543234178
2010-05-17,79.51989151921701,80.10952964533409,78.0443807957708,79.10878254553808,4551342,29.6496723474906,-0.4954375455468351,0.7683212057477635
2010-05-18,80.4838253961522,81.191637547871,77.36611366209988,80.48199714007566,4419216,27.837110903779063,-0.5092584285614947,0.5586558587407129
2010-05-19,79.4639092157575,80.90027463855745,78.39458861775861,80.06071818487452,2530908,26.716892432353063,-0.5478895392749479,-0.7627237437971754
2010-05-20,78.85687666660179,81.27450900798141,77.46249715012964,78.57396991038671,1966896,18.97032191169881,-0.6905133255278173,0.7437566487896861
2010-05-21,77.22588645545208,78.14492167513846,75.05159705466639,77.1588499009394,1852549,39.98610483790656,-0.907273576758456,-0.5964254042296173
2010-05-24,74.65373093121,77.01063050127078,74.20336753051838,75.55975040120745,3580836,40.07154143149869,-1.194324177253847,0.900812095140196
2010-05-25,74.83242633820731,76.93196188859159,73.27996132090634,74.28174333040049,4624866,43.16340052655435,-1.507560121441344,0.6146280924960714
2010-05-26,73.18593394126607,74.23899196006974,72.05682740081126,73.32355716005192,993535,48.40452202219289,-1.8122292295198577,0.8182480748863232
2010-05-27,72.23822222450251,74.95335315788961,70.86063540818242,72.32796074263645,3398691,37.10088204249142,-2.109698709551622,0.3531236339562476
2010-05-28,73.54411133271272,75.98495973453561,71.98693363951948,73.48886131471147,1362318,36.99301891644619,-2.22610923990041,0.3031153906499038
2010-05-31,77.97178239273799,79.78382610638616,75.64707138969312,78.13763061954099,272176,35.68533847511084,-1.921103309276717,-0.5017810294188978
2010-06-01,77.6094754275432,79.9430857244739,76.91366893799116,78.19296962444778,4043764,52.147151135120254,-1.6558311260972118,0.2522275694092062
2010-06-02,78.0101602790998,79.70686765387677,75.95168874291744,78.346723212627,4608668,53.89429403995069,-1.4168616806619525,-0.1595025051904137
2010-06-03,78.80573848416059,80.70556353378355,76.42159529280195,77.69482617096622,2296566,56.87806750576608,-1.2654915181239517,-0.6932147716652133
2010-06-04,75.38183587980461,75.66359234539469,73.51001332868903,73.96874388094015,3268559,63.34881175668458,-1.429712439349828,-0.2797976066062966
2010-06-07,74.91008205471194,76.12862810505622,72.3503968199093,75.30785012575096,1911448,55.8558399780124,-1.4352592448341994,0.3242876715814038
2010-06-08,75.16452430305159,75.29398608287237,73.62440952031818,74.15771125274674,1914324,63.09563008749727,-1.514997771822749,0.7513770897718395
2010-06-09,80.27732345132901,81.85921974897678,78.77155215910497,79.63057705301148,4840032,63.91337123302686,-1.1236241576550867,-0.1238825051654746
2010-06-10,79.61714495429382,80.92157186587109,77.45849322985009,79.01309639735597,3924244,59.48992463270111,-0.8534452910785291,-0.4200551468615701
2010-06-11,80.57740328644239,81.6234497973017,78.00964679848428,78.66290288205575,2988906,55.7597378117273,-0.6599764846840372,-0.6779794251353413
2010-06-14,80.04183967691262,80.17882457422078,78.6693400179353,80.43662075820872,1018784,59.44196974997888,-0.3593840965658046,-0.1939869168654828
2010-06-15,77.53296019449392,79.23675072060078,76.01315720357512,76.385773615955,1948966,54.4957948189158,-0.4429261958943584,-0.4309259270374004
2010-06-16,79.88225781968872,81.54500757963066,77.10402212983207,79.81297620937195,4903816,64.00643040883924,-0.2299367369658824,-0.105612284481334
2010-06-17,81.799590440113,82.84297223928748,79.92942032238804,81.62147529874528,4358380,67.22737171682489,0.0838234415402325,-0.79851054177305
2010-06-18,82.9475069823727,83.6653099082298,81.77035455911837,83.07896006638455,4931005,63.91222097280253,0.4449582814744843,0.470960069352814
2010-06-21,81.28512611295498,82.2420958553814,78.27759185372872,81.38121640617406,1633808,55.59091608264714,0.5873953907910874,-0.9911542397431832
2010-06-22,83.00032426032594,84.28917313554925,82.46369332017089,84.04774443393319,2410003,56.97361502143169,0.9050119385864122,0.3991579303991379
2010-06-23,81.58990149321689,82.20777640026557,78.90409492105512,80.65574660126131,1141989,55.088906290115546,0.872956564154947,-0.3867322107428186
2010-06-24,81.83274293930623,82.92596416014862,80.97519609206928,82.73086563903011,4899585,47.1916304522587,1.003430293021765,-0.2815112953519696
2010-06-25,85.64136236839339,87.51742167955594,84.718985312595,87.14410988418388,3918082,54.23165467061946,1.4462718688923957,-0.6576702016366804
2010-06-28,84.93772943916132,85.16335587311379,83.06559108308716,84.2120648120665,2824005,46.74867351034248,1.542850455415376,0.9363580414196266
2010-06-29,82.9183456323668,84.16566833259463,80.78240107478247,83.17511229639652,368445,43.80336504448395,1.518215238986329,-0.8940750403451234
2010-06-30,82.77310061319938,84.05799961091637,82.03925057817516,83.37615512117821,4001406,38.63491085486619,1.4976501495844872,-0.4338913845213048
2010-07-01,81.91041333738492,84.73771375191758,80.72956265068028,81.95571665764862,1330735,47.495072116018086,1.3511593314571968,-0.7061658385691079
2010-07-02,78.3664821176924,80.85740553286227,76.90705162511117,78.52645740553344,3773703,38.19707916774644,0.9474303531949176,-0.0354654527357669
2010-07-05,78.61495607231029,80.727194049049,76.95524150664761,78.95766915233823,3084218,41.94303004122228,0.6547202064018478,0.1199970753581036
2010-07-06,77.49435214984356,78.87916110460888,76.60578595106132,77.99731029599066,4329731,42.67609124765348,0.3413178725800918,-0.6073597473880996
2010-07-07,78.98872319653059,80.01287399730478,76.08764611625689,78.34239999608191,3730869,28.042121513739403,0.1194135942645715,0.3106094506412731
2010-07-08,76.31449989867173,78.76119665861277,75.15320608349957,77.117835369315,351803,33.18690456394809,-0.1534899398189111,0.1053179664994239
2010-07-09,79.7694241665086,80.37469378648177,77.82765046949793,80.00763175689032,4676928,42.6296276326987,-0.1350290089401937,0.6842523014218453
2010-07-12,78.57026749969523,79.0419062945071,76.70070513932617,77.64803032643174,3273987,36.461767954316805,-0.307256838072476,0.8130849884902271
2010-07-13,77.02021608574147,79.75825693751355,76.00444585351573,76.67730326571245,4858926,38.57057116306256,-0.5161285855346733,0.3890291551608771
2010-07-14,79.24234084026733,80.17609867286171,78.11599762759444,79.06815232418825,3512280,44.95262277156708,-0.4831697324652708,0.2605460372644754
2010-07-15,76.17284891827866,77.0171073682114,74.82645114984102,77.34369747795188,4257765,48.54628318333957,-0.5894044110141863,0.2107852099940794
2010-07-16,77.21233464544915,77.72219092117932,75.33347204401555,77.60573434945327,1019235,46.48065454598312,-0.6450166234211849,-0.6657638916099351
2010-07-19,78.97640488474836,80.09386684796696,78.66247786739306,80.06886042966381,3564979,39.76491876253623,-0.4847481381572152,0.7664798847709762
2010-07-20,77.28190228388824,78.80606926018886,74.74276211667953,76.85457113892936,907427,46.36446333545003,-0.6100680075029459,-0.2795719846388496
2010-07-21,75.8478462295251,77.75323239039447,74.24928692714985,76.75099728321409,4465982,39.09154834344121,-0.7095630502382448,0.3828120309327185
2010-07-22,77.22572197995397,79.56234179478132,75.28643908920128,76.55430901842905,1235011,43.58165977942732,-0.795119050139192,-0.118684113441565
2010-07-23,78.35149485056763,81.27067457598291,77.31693690529677,78.34999114540516,3629740,50.89424043840054,-0.7098436205576206,0.8058053090863688
2010-07-26,76.50667627233948,78.00468304499354,73.97283263154456,76.46078628027365,4838420,41.41168830134127,-0.7856488017727656,-0.1849118777090064
2010-07-27,73.52070133636059,74.23048000666988,72.01345866352816,73.296794226433,4273500,44.20072769927258,-1.088485289335793,0.1199765503558809
2010-07-28,74.32130168299241,75.3711537685464,73.93787451031695,75.27110402582635,4459177,48.9152200881484,-1.1558511541206116,-0.6250529835490706
2010-07-29,74.80201513080479,76.76511796445467,73.70692055861402,75.0483733765203,3153922,37.01049092005439,-1.2132262720120934,0.1080787722352225
2010-07-30,75.1679227833259,77.11526958075365,74.94097932419895,75.03071851431508,1962561,54.48231552556853,-1.245760712108563,-0.59483770566704
2010-08-02,77.06158060630216,78.20817658548818,74.46081229642928,77.06091067999118,4477930,57.44073534448078,-1.0951013033882333,0.5890275188750584
2010-08-03,74.58017240495495,76.51346815019038,72.70142410217824,75.53203289731346,1013818,49.65519748692402,-1.0865452786113965,-0.2653712970770652
2010-08-04,76.1473323178415,77.96843362363263,74.378642756003,75.10659363200027,441233,51.37384059457009,-1.101397733029316,-0.151330327640714
2010-08-05,76.15650208999571,77.75590430251404,74.81658911143663,77.1486553311002,889604,50.6375564855108,-0.9375832215137052,0.2806280621627117
2010-08-06,73.90217807834668,76.64517415855917,73.41472910195702,74.56410108284562,4958085,57.75967837900548,-1.0047290773492392,-0.8280861124880203
2010-08-09,77.82015641323127,80.78224160320879,77.41867110633403,78.85019240493301,4221232,59.82742106389652,-0.7039759064857947,-0.3704257640186488
2010-08-10,80.22274618799176,80.23068065141378,77.3485769699901,80.25783378027734,4777905,57.71702305804008,-0.3480300827734481,0.8666705145849103
2010-08-11,77.25996154935233,78.01379921357913,75.31887323984807,76.36632308197062,3514595,60.24817758018223,-0.3756228967352655,0.7242364557385932
2010-08-12,77.73610348005312,79.08207444355777,77.73933400889662,79.12548070395106,4859445,58.47839320389969,-0.1728568535361461,-0.5375751562826054
2010-08-13,76.82560361255669,77.19735058061491,74.24046111210882,76.82589951105298,412217,62.37399890240605,-0.1954670646678948,0.0256698444859877
2010-08-16,78.63876647849699,79.51741092350846,77.1180665273336,77.32736853755154,2436067,67.88305799854581,-0.1709508454673169,0.1666363016727485
2010-08-17,79.97074044277174,81.45179266558972,77.85113182423656,80.63845851177767,1463588,65.89009151913132,0.1143377099183169,-0.3967109579813661
2010-08-18,78.78125993657281,80.0144151900049,77.41474323294625,79.41722074644107,1278504,68.56149742768432,0.2391307140834158,-0.3047238206301745
2010-08-19,80.1817217100063,83.05980143302816,78.86192247513938,81.19285258540829,747240,60.26369494638777,0.4758237191550876,0.9559147796388192
2010-08-20,80.58050705875421,82.23379231890493,80.76473638552096,81.94159756834466,957155,52.161822964928376,0.7155734087286163,-0.7229327914107946
2010-08-23,82.86352209877587,84.64612808489815,81.87517739392528,82.38717623996853,2518905,59.985700455203904,0.9308015392222586,0.822684125366367
2010-08-24,87.36095394683967,87.5558322187172,84.75338199388834,86.23933812966139,2757869,55.473781116871805,1.3961151079979288,-0.2915092632289624
2010-08-25,86.2846742343807,87.50430630313191,84.91289669269764,86.4627465865742,3931902,63.09257075167984,1.7625886344220874,-0.5218749062069026
2010-08-26,84.67037936392948,86.41489319523836,82.55063438080113,85.02013338119191,397649,65.3222698022045,1.914545031796024,-0.4789268164024576
2010-08-27,82.81282686631697,85.47407598056881,81.43053560653652,83.9680606158752,3251873,60.76100696799992,1.927854979721332,-0.4334056102043699
2010-08-30,81.36702556404636,82.73164836127422,79.09204752791577,81.38655458802037,521800,69.39998391396956,1.710381039495232,-0.4261963249119651
2010-08-31,80.93144640414438,81.9248018923084,78.82976868585394,80.8999937144018,1624827,67.7047650212435,1.4816899791491238,-0.4919170155162795
2010-09-01,82.20166083933609,83.25361534543296,80.56950333047578,81.35883827197358,1379159,74.01310034845051,1.3222337002324167,0.6849700847726095
2010-09-02,81.65780600722177,83.32215639992033,80.90036090301676,81.6390159599242,832950,75.54680676658364,1.2045857337355417,-0.464415870658232
2010-09-03,84.79981689313905,85.14501977282731,82.01519925974188,83.32234769510609,3125094,62.05865272917482,1.232966801722739,0.7236804118038731
2010-09-06,83.55737822430692,85.94722557633021,83.26797831892861,84.35937818275626,2030918,56.834731304841846,1.323877856263465,0.938536696646636
2010-09-07,87.38500194089235,87.75296021672223,84.89485333675265,86.47063640048049,1351413,62.07191864027325,1.5484369977732086,-0.4423426088821458
2010-09-08,86.48856386394343,88.01824633033903,84.90495853708441,87.29203300864062,1029143,65.88226725027123,1.7722521571822512,0.1301916873704365
2010-09-09,92.5761242447758,93.74806032303972,90.07813688024912,92.222080790601,1394755,76.00263956738189,2.320689473716868,-0.0877034071976505
2010-09-10,93.93275182019032,94.6241886312832,92.62076380122132,94.0102449622527,238593,78.45532466132025,2.8665758012336653,0.6933906168212038
2010-09-13,90.97455747808698,92.1044094349631,89.53378136680884,91.42108039823464,2454435,77.4803811755338,3.0550539467313342,-0.3834364388387705
2010-09-14,89.77873003246893,91.89541045139914,88.3027979284461,89.61592572759689,2264834,68.78393455329329,3.023905637463727,0.5295458660769135
2010-09-15,89.76913158161479,91.62354810276084,88.27885201438009,90.44017317436462,2127678,60.18225177913598,3.030793161426857,-0.0487222567500624
2010-09-16,89.19038751909784,91.99954537129462,88.42408592082266,90.91574449675473,4571200,57.20940655578634,3.039587729720509,0.2618177921134408
2010-09-17,92.23098418855476,92.52168496998718,90.321163315981,91.96403177209883,4475548,52.66394313541242,3.095462940750437,0.1532996222663547
2010-09-20,91.64564537564203,93.7669007487462,89.91134784071605,92.50766739914974,1498148,54.10536209194071,3.14733082914833,-0.8752106923764795
2010-09-21,91.62747327461108,93.4481366946676,90.14108461402262,92.38438138806482,4122698,33.60347801425284,3.142266264141057,0.1771703536353019
2010-09-22,89.73826998888474,91.662700432328,88.00624982556151,89.97522539862358,1730602,30.650486712819543,2.91030561417547,0.6549492394653993
2010-09-23,87.38851130267997,87.99163027835263,86.21898772711266,87.9174334107766,3132095,33.867785648837625,2.5312498396542225,-0.4231234677097035
2010-09-24,87.39411226485181,87.77493949551203,84.75645835271975,87.52056334574097,2620106,34.54648393882208,2.17376351722416,-0.1945273789844537
2010-09-27,87.79580668587447,90.54667518924904,86.54451785272252,87.52655781954293,1815973,31.37629562332191,1.869387598504176,-0.5897745355027997
2010-09-28,88.77958695820897,90.57666937389776,86.82076921457278,88.97040509264858,3412219,30.8738056371928,1.7247915745866749,-0.5807076477444029
2010-09-29,86.02732261347194,86.99525085747729,85.62777200720375,86.24016778232699,3586928,23.49249264655819,1.3740516385049943,-0.3858353922936473
2010-09-30,86.22278581266971,88.23307700023425,85.46732834323402,87.2515893763709,975274,19.98958596701617,1.1642798882393208,0.5074196912163373
2010-10-01,87.46570713297359,89.60586347034419,85.00272660286483,86.32149549002965,4244808,30.15964778296689,0.9124651312775712,-0.0374428111695572
2010-10-04,85.6714726803818,87.45375495997389,84.20604676829973,84.8268566528514,2369466,45.43454518217876,0.5855454556918716,0.3824013834830049
2010-10-05,85.57987029170323,86.65850587464863,83.43984973177213,84.93528266217301,1551083,53.120240623776745,0.3313882923077216,0.8712456264572268
2010-10-06,86.67868111995932,88.21321952029622,85.05054818153728,85.30342106356714,168620,45.9813353977481,0.1578529707668963,0.4607275514381468
2010-10-07,82.79795814666504,84.79470195774373,81.19676598420381,84.1074864918235,3123198,46.117002040077686,-0.0753088335511051,-0.2536830268774066
